Gene Ensembl ID,2020 Gene Name,2024 Gene Name,2020 Gene Type,2024 Gene Type
ENSMUSG00000112797,Gm30034,Gm30034,lncRNA,lncRNA
ENSMUSG00000112798,Gm40685,Gm40685,lncRNA,lncRNA
ENSMUSG00000112800,Gm40604,Gm40604,lncRNA,lncRNA
ENSMUSG00000112803,Gm36543,Gm36543,lncRNA,lncRNA
ENSMUSG00000112805,Gm34574,Gm34574,lncRNA,lncRNA
ENSMUSG00000112809,Gm47915,Gm47915,lncRNA,lncRNA
ENSMUSG00000112810,Gm35101,Gm35101,lncRNA,lncRNA
ENSMUSG00000112812,Gm47415,Gm47415,lncRNA,lncRNA
ENSMUSG00000112813,Gm34376,Gm34376,lncRNA,lncRNA
ENSMUSG00000112814,Gm9040,Gm9040,protein_coding,protein_coding
ENSMUSG00000112818,Gm35920,Gm35920,lncRNA,lncRNA
ENSMUSG00000112819,Gm46332,Gm46332,lncRNA,lncRNA
ENSMUSG00000112821,1700104L18Rik,1700104L18Rik,lncRNA,lncRNA
ENSMUSG00000112824,Gm47917,Gm47917,lncRNA,lncRNA
ENSMUSG00000112826,Gm1559,Gm1559,lncRNA,lncRNA
ENSMUSG00000112828,Gm48495,Gm48495,lncRNA,lncRNA
ENSMUSG00000112830,Gm47765,Gm47765,lncRNA,lncRNA
ENSMUSG00000112831,Gm35533,Gm35533,lncRNA,lncRNA
ENSMUSG00000112832,4930484H19Rik,4930484H19Rik,lncRNA,lncRNA
ENSMUSG00000112833,Gm36595,Gm36595,lncRNA,lncRNA
ENSMUSG00000112835,Gm36173,Gm36173,lncRNA,lncRNA
ENSMUSG00000112837,Gm48053,Gm48053,lncRNA,lncRNA
ENSMUSG00000112843,Gm46224,Gm46224,lncRNA,lncRNA
ENSMUSG00000112845,Gm47143,Gm47143,lncRNA,lncRNA
ENSMUSG00000112846,4930432O09Rik,4930432O09Rik,lncRNA,lncRNA
ENSMUSG00000112848,Gm32023,Gm32023,lncRNA,lncRNA
ENSMUSG00000112852,Gm47767,Gm47767,lncRNA,lncRNA
ENSMUSG00000112854,Gm38403,Gm38403,lncRNA,lncRNA
ENSMUSG00000112856,Gm4305,Gm4305,protein_coding,protein_coding
ENSMUSG00000112857,Gm35041,Gm35041,lncRNA,lncRNA
ENSMUSG00000112858,Rnf212b,Rnf212b,protein_coding,protein_coding
ENSMUSG00000112859,Gm48522,Gm48522,lncRNA,lncRNA
ENSMUSG00000112860,Gm47439,Gm47439,lncRNA,lncRNA
ENSMUSG00000112864,Gm18596,Gm18596,protein_coding,protein_coding
ENSMUSG00000112865,Gm40375,Gm40375,lncRNA,lncRNA
ENSMUSG00000112868,4930520K02Rik,4930520K02Rik,lncRNA,lncRNA
ENSMUSG00000112870,Gm40689,Gm40689,lncRNA,lncRNA
ENSMUSG00000112871,Gm35404,Gm35404,lncRNA,lncRNA
ENSMUSG00000112873,Gm48877,Gm48877,lncRNA,lncRNA
ENSMUSG00000112874,Gm34297,Gm34297,lncRNA,lncRNA
ENSMUSG00000112876,Gm32443,Gm32443,lncRNA,lncRNA
ENSMUSG00000112878,1700042O05Rik,1700042O05Rik,lncRNA,lncRNA
ENSMUSG00000112880,Gm20337,Gm20337,lncRNA,lncRNA
ENSMUSG00000112883,Gm48023,Gm48023,lncRNA,lncRNA
ENSMUSG00000112884,Gm47946,Gm47946,lncRNA,lncRNA
ENSMUSG00000112888,Gm47634,Gm47634,lncRNA,lncRNA
ENSMUSG00000112891,Gm47391,Gm47391,lncRNA,lncRNA
ENSMUSG00000112894,Gm47009,Gm47009,lncRNA,lncRNA
ENSMUSG00000112896,Gm8633,Gm8633,lncRNA,lncRNA
ENSMUSG00000112898,Gm47020,Gm47020,lncRNA,lncRNA
ENSMUSG00000112899,4930521O17Rik,4930521O17Rik,lncRNA,lncRNA
ENSMUSG00000112902,Gm48884,Gm48884,lncRNA,lncRNA
ENSMUSG00000112904,Gm47030,Gm47030,lncRNA,lncRNA
ENSMUSG00000112907,Gm47015,Gm47015,lncRNA,lncRNA
ENSMUSG00000112910,Gm29685,Gm29685,lncRNA,lncRNA
ENSMUSG00000112911,BC042761,BC042761,lncRNA,lncRNA
ENSMUSG00000112913,Gm30853,Gm30853,lncRNA,lncRNA
ENSMUSG00000112919,Gm9049,Gm9049,protein_coding,protein_coding
ENSMUSG00000112920,Spata22,Spata22,protein_coding,protein_coding
ENSMUSG00000112924,4930579P08Rik,4930579P08Rik,lncRNA,lncRNA
ENSMUSG00000112925,Gm31763,Gm31763,lncRNA,lncRNA
ENSMUSG00000112928,Gm47710,Gm47710,lncRNA,lncRNA
ENSMUSG00000112929,Gm47729,Gm47729,lncRNA,lncRNA
ENSMUSG00000112931,Gm4303,Gm4303,protein_coding,protein_coding
ENSMUSG00000112934,Gm32305,Gm32305,lncRNA,lncRNA
ENSMUSG00000112935,Gm40983,Gm40983,lncRNA,lncRNA
ENSMUSG00000112936,Gm33958,Gm33958,lncRNA,lncRNA
ENSMUSG00000112937,Gm17746,Gm17746,lncRNA,lncRNA
ENSMUSG00000112940,4930511J24Rik,4930511J24Rik,lncRNA,lncRNA
ENSMUSG00000112941,Gm48623,Gm48623,lncRNA,lncRNA
ENSMUSG00000112945,Gm32151,Gm32151,lncRNA,lncRNA
ENSMUSG00000112950,Gm32369,Gm32369,lncRNA,lncRNA
ENSMUSG00000112952,Gm48336,Gm48336,lncRNA,lncRNA
ENSMUSG00000112954,Gm49732,Gm49732,lncRNA,lncRNA
ENSMUSG00000112957,4930547H16Rik,4930547H16Rik,lncRNA,lncRNA
ENSMUSG00000112959,Gm32834,Gm32834,lncRNA,lncRNA
ENSMUSG00000112963,Gm6093,Gm6093,lncRNA,lncRNA
ENSMUSG00000112964,E430024I08Rik,E430024I08Rik,lncRNA,lncRNA
ENSMUSG00000112965,Gm34278,Gm34278,lncRNA,lncRNA
ENSMUSG00000112967,4930428E07Rik,4930428E07Rik,lncRNA,lncRNA
ENSMUSG00000112968,Gm48530,Gm48530,lncRNA,lncRNA
ENSMUSG00000112971,Gm33682,Gm33682,lncRNA,lncRNA
ENSMUSG00000112977,Gm34081,Gm34081,lncRNA,lncRNA
ENSMUSG00000112980,D430020J02Rik,D430020J02Rik,lncRNA,lncRNA
ENSMUSG00000112983,Gm32939,Gm32939,lncRNA,lncRNA
ENSMUSG00000112984,Gm48419,Gm48419,lncRNA,lncRNA
ENSMUSG00000112985,Gm48556,Gm48556,lncRNA,lncRNA
ENSMUSG00000112988,Gm35298,Gm35298,lncRNA,lncRNA
ENSMUSG00000112991,Gm36635,Gm36635,lncRNA,lncRNA
ENSMUSG00000112995,Gm47977,Gm47977,lncRNA,lncRNA
ENSMUSG00000113001,Gm40538,Gm40538,lncRNA,lncRNA
ENSMUSG00000113005,Gm34408,Gm34408,lncRNA,lncRNA
ENSMUSG00000113010,Gm34084,Gm34084,lncRNA,lncRNA
ENSMUSG00000113013,Gm47833,Gm47833,lncRNA,lncRNA
ENSMUSG00000113016,Gm47916,Gm47916,lncRNA,lncRNA
ENSMUSG00000113017,Gm46401,Gm46401,lncRNA,lncRNA
ENSMUSG00000113019,Gm47467,Gm47467,lncRNA,lncRNA
ENSMUSG00000113029,Gm40578,Gm40578,lncRNA,lncRNA
ENSMUSG00000113031,Gm34552,Gm34552,lncRNA,lncRNA
ENSMUSG00000113032,Gm47578,Gm47578,lncRNA,lncRNA
ENSMUSG00000113035,5830428M24Rik,5830428M24Rik,lncRNA,lncRNA
ENSMUSG00000113037,Gm36550,Gm36550,lncRNA,lncRNA
ENSMUSG00000113038,Gm48491,Gm48491,lncRNA,lncRNA
ENSMUSG00000113041,Gm48302,Gm48302,lncRNA,lncRNA
ENSMUSG00000113047,Gm47469,Gm47469,lncRNA,lncRNA
ENSMUSG00000113049,Gm48544,Gm48544,lncRNA,lncRNA
ENSMUSG00000113050,Gm8016,Gm8016,lncRNA,lncRNA
ENSMUSG00000113052,Gm31513,Gm31513,lncRNA,lncRNA
ENSMUSG00000113054,Gm47514,Gm47514,lncRNA,lncRNA
ENSMUSG00000113056,6030440G07Rik,6030440G07Rik,lncRNA,lncRNA
ENSMUSG00000113057,Gm48812,Gm48812,lncRNA,lncRNA
ENSMUSG00000113058,Gm48311,Gm48311,lncRNA,lncRNA
ENSMUSG00000113061,Gm11361,,protein_coding,
ENSMUSG00000113063,Gm34667,Gm34667,lncRNA,lncRNA
ENSMUSG00000113064,Gm40394,Gm40394,lncRNA,lncRNA
ENSMUSG00000113068,Gm48133,Gm48133,lncRNA,lncRNA
ENSMUSG00000113070,Gm48420,Gm48420,lncRNA,lncRNA
ENSMUSG00000113074,Gm3772,Gm3772,lncRNA,lncRNA
ENSMUSG00000113079,Gm48709,Gm48709,lncRNA,lncRNA
ENSMUSG00000113082,D730050B12Rik,D730050B12Rik,lncRNA,lncRNA
ENSMUSG00000113084,A030003K21Rik,A030003K21Rik,protein_coding,protein_coding
ENSMUSG00000113086,Gm47376,Gm47376,lncRNA,lncRNA
ENSMUSG00000113087,4930473H19Rik,4930473H19Rik,lncRNA,lncRNA
ENSMUSG00000113088,Gm36757,Gm36757,lncRNA,lncRNA
ENSMUSG00000113090,Gm48190,Gm48190,lncRNA,lncRNA
ENSMUSG00000113092,Gm34662,Gm34662,lncRNA,lncRNA
ENSMUSG00000113093,Gm36862,Gm36862,lncRNA,lncRNA
ENSMUSG00000113094,Gm47447,Gm47447,lncRNA,lncRNA
ENSMUSG00000113095,Gm7969,Gm7969,lncRNA,lncRNA
ENSMUSG00000113096,Gm40884,Gm40884,lncRNA,lncRNA
ENSMUSG00000113097,Gm47959,Gm47959,protein_coding,protein_coding
ENSMUSG00000113098,Gm2912,Gm2912,lncRNA,lncRNA
ENSMUSG00000113099,Gm34016,Gm34016,lncRNA,lncRNA
ENSMUSG00000113100,Gm48754,Gm48754,lncRNA,lncRNA
ENSMUSG00000113101,Gm33424,Gm33424,lncRNA,lncRNA
ENSMUSG00000113104,Gm47806,Gm47806,lncRNA,lncRNA
ENSMUSG00000113105,Gm47371,Gm47371,lncRNA,lncRNA
ENSMUSG00000113115,4930480M12Rik,4930480M12Rik,lncRNA,lncRNA
ENSMUSG00000113120,E330035G20Rik,E330035G20Rik,lncRNA,lncRNA
ENSMUSG00000113121,Gm35161,Gm35161,lncRNA,lncRNA
ENSMUSG00000113124,Gm47193,Gm47193,lncRNA,lncRNA
ENSMUSG00000113135,Gm48170,Gm48170,lncRNA,lncRNA
ENSMUSG00000113136,Gm19951,Gm19951,lncRNA,lncRNA
ENSMUSG00000113138,Gm47177,Gm47177,lncRNA,lncRNA
ENSMUSG00000113147,Gm47207,Gm47207,lncRNA,lncRNA
ENSMUSG00000113152,Gm48422,Gm48422,lncRNA,lncRNA
ENSMUSG00000113156,Gm48223,Gm48223,lncRNA,lncRNA
ENSMUSG00000113157,Gm48693,Gm48693,lncRNA,lncRNA
ENSMUSG00000113158,Gm31447,Gm31447,lncRNA,lncRNA
ENSMUSG00000113163,,Or1j8,,protein_coding
ENSMUSG00000113164,4930559C10Rik,4930559C10Rik,lncRNA,lncRNA
ENSMUSG00000113165,Gm47863,Gm47863,lncRNA,lncRNA
ENSMUSG00000113170,Gm36839,Gm36839,lncRNA,lncRNA
ENSMUSG00000113173,Gm48221,Gm48221,lncRNA,lncRNA
ENSMUSG00000113179,1700030L22Rik,1700030L22Rik,lncRNA,lncRNA
ENSMUSG00000113183,Gm47664,Gm47664,lncRNA,lncRNA
ENSMUSG00000113184,Gm49654,Gm49654,lncRNA,lncRNA
ENSMUSG00000113185,Gm47127,Gm47127,lncRNA,lncRNA
ENSMUSG00000113186,A330076C08Rik,A330076C08Rik,lncRNA,lncRNA
ENSMUSG00000113189,B020018J22Rik,B020018J22Rik,lncRNA,lncRNA
ENSMUSG00000113190,Gm47545,Gm47545,lncRNA,lncRNA
ENSMUSG00000113193,Gm40576,Gm40576,lncRNA,lncRNA
ENSMUSG00000113201,Gm21936,Eif1ad13,protein_coding,protein_coding
ENSMUSG00000113203,Gm47587,Gm47587,lncRNA,lncRNA
ENSMUSG00000113204,Gm46430,Gm46430,lncRNA,lncRNA
ENSMUSG00000113208,Gm48421,Gm48421,lncRNA,lncRNA
ENSMUSG00000113209,1700081N11Rik,1700081N11Rik,lncRNA,lncRNA
ENSMUSG00000113210,4930474N09Rik,4930474N09Rik,lncRNA,lncRNA
ENSMUSG00000113211,4921525O09Rik,4921525O09Rik,lncRNA,lncRNA
ENSMUSG00000113214,Gm48010,Gm48010,lncRNA,lncRNA
ENSMUSG00000113216,Gm40841,Gm40841,lncRNA,lncRNA
ENSMUSG00000113218,4933409F18Rik,4933409F18Rik,lncRNA,lncRNA
ENSMUSG00000113220,Gm35208,Gm35208,lncRNA,lncRNA
ENSMUSG00000113224,Gm48444,Gm48444,lncRNA,lncRNA
ENSMUSG00000113225,Gm36074,Gm36074,lncRNA,lncRNA
ENSMUSG00000113226,Gm47808,Gm47808,lncRNA,lncRNA
ENSMUSG00000113227,4933433N18Rik,4933433N18Rik,lncRNA,lncRNA
ENSMUSG00000113228,4930471E15Rik,4930471E15Rik,lncRNA,lncRNA
ENSMUSG00000113233,Gm31063,Gm31063,lncRNA,lncRNA
ENSMUSG00000113235,Gm47872,Gm47872,lncRNA,lncRNA
ENSMUSG00000113236,Gm40548,Gm40548,lncRNA,lncRNA
ENSMUSG00000113238,Gm47251,Gm47251,lncRNA,lncRNA
ENSMUSG00000113241,Gm40663,Gm40663,lncRNA,lncRNA
ENSMUSG00000113243,Gm36525,Gm36525,lncRNA,lncRNA
ENSMUSG00000113244,Gm31218,Gm31218,lncRNA,lncRNA
ENSMUSG00000113246,Gm36752,Gm36752,lncRNA,lncRNA
ENSMUSG00000113252,Gm33489,Gm33489,lncRNA,lncRNA
ENSMUSG00000113255,Tes3-ps,Tes3-ps,protein_coding,protein_coding
ENSMUSG00000113257,Gm30409,Gm30409,lncRNA,lncRNA
ENSMUSG00000113259,Gm35190,Gm35190,lncRNA,lncRNA
ENSMUSG00000113261,Gm47404,Gm47404,lncRNA,lncRNA
ENSMUSG00000113265,Gm30198,Gm30198,lncRNA,lncRNA
ENSMUSG00000113267,Gm47969,Gm47969,protein_coding,protein_coding
ENSMUSG00000113268,4930477G07Rik,4930477G07Rik,lncRNA,lncRNA
ENSMUSG00000113271,Gm40653,Gm40653,lncRNA,lncRNA
ENSMUSG00000113272,Gm34809,Gm34809,lncRNA,lncRNA
ENSMUSG00000113273,Gm48423,Gm48423,lncRNA,lncRNA
ENSMUSG00000113274,Gm41002,Gm41002,lncRNA,lncRNA
ENSMUSG00000113276,Gm33630,Gm33630,lncRNA,lncRNA
ENSMUSG00000113278,Gm33016,Gm33016,lncRNA,lncRNA
ENSMUSG00000113283,Gm35890,Gm35890,lncRNA,lncRNA
ENSMUSG00000113284,Gm48213,Gm48213,lncRNA,lncRNA
ENSMUSG00000113295,Gm49357,Gm49357,lncRNA,lncRNA
ENSMUSG00000113298,Gm48559,Gm48559,lncRNA,lncRNA
ENSMUSG00000113299,Gm35618,Gm35618,lncRNA,lncRNA
ENSMUSG00000113300,Gm49371,Gm49371,lncRNA,lncRNA
ENSMUSG00000113302,Gm32219,Gm32219,lncRNA,lncRNA
ENSMUSG00000113303,4930423D22Rik,4930423D22Rik,lncRNA,lncRNA
ENSMUSG00000113310,Gm47884,Gm47884,lncRNA,lncRNA
ENSMUSG00000113311,Gm47428,Gm47428,lncRNA,lncRNA
ENSMUSG00000113313,Gm32036,Gm32036,lncRNA,lncRNA
ENSMUSG00000113314,Gm2721,Gm2721,lncRNA,lncRNA
ENSMUSG00000113317,Gm48573,Gm48573,lncRNA,lncRNA
ENSMUSG00000113320,Gm47515,Gm47515,lncRNA,lncRNA
ENSMUSG00000113321,Gm8075,Gm8075,lncRNA,lncRNA
ENSMUSG00000113322,Gm48492,Gm48492,lncRNA,lncRNA
ENSMUSG00000113324,Gm48819,Gm48819,lncRNA,lncRNA
ENSMUSG00000113327,Gm48615,Gm48615,lncRNA,lncRNA
ENSMUSG00000113329,4930555G21Rik,4930555G21Rik,lncRNA,lncRNA
ENSMUSG00000113330,Gm34237,Gm34237,lncRNA,lncRNA
ENSMUSG00000113331,3110009F21Rik,3110009F21Rik,lncRNA,lncRNA
ENSMUSG00000113334,D030007L05Rik,D030007L05Rik,lncRNA,lncRNA
ENSMUSG00000113336,Gm16497,Gm16497,lncRNA,lncRNA
ENSMUSG00000113338,A530046M15Rik,A530046M15Rik,lncRNA,lncRNA
ENSMUSG00000113343,Gm34923,Gm34923,lncRNA,lncRNA
ENSMUSG00000113346,Eprn,Eprn,lncRNA,lncRNA
ENSMUSG00000113352,Gm34639,Gm34639,lncRNA,lncRNA
ENSMUSG00000113358,1700112M02Rik,1700112M02Rik,lncRNA,lncRNA
ENSMUSG00000113359,Gm48730,Gm48730,lncRNA,lncRNA
ENSMUSG00000113361,B930059L03Rik,B930059L03Rik,lncRNA,lncRNA
ENSMUSG00000113362,Gm40557,Gm40557,lncRNA,lncRNA
ENSMUSG00000113363,Gm48187,Gm48187,lncRNA,lncRNA
ENSMUSG00000113370,Gm46348,Gm46348,lncRNA,lncRNA
ENSMUSG00000113373,Jakmip1,Gm55746,protein_coding,protein_coding
ENSMUSG00000113380,Gm48682,Gm48682,lncRNA,lncRNA
ENSMUSG00000113383,Gm47267,Gm47267,lncRNA,lncRNA
ENSMUSG00000113384,Gm47859,Gm47859,lncRNA,lncRNA
ENSMUSG00000113386,Gm47357,Gm47357,lncRNA,lncRNA
ENSMUSG00000113387,Gm31508,Gm31508,lncRNA,lncRNA
ENSMUSG00000113390,Gm32635,Gm32635,lncRNA,lncRNA
ENSMUSG00000113394,Gm48436,Gm48436,lncRNA,lncRNA
ENSMUSG00000113396,Gm33467,Gm33467,lncRNA,lncRNA
ENSMUSG00000113399,Gm48199,Gm48199,lncRNA,lncRNA
ENSMUSG00000113404,Gm48622,Gm48622,lncRNA,lncRNA
ENSMUSG00000113406,Gm7762,Gm7762,lncRNA,lncRNA
ENSMUSG00000113410,Gm20043,Gm20043,lncRNA,lncRNA
ENSMUSG00000113415,Gm3234,Gm3234,lncRNA,lncRNA
ENSMUSG00000113421,Gm4166,Gm4166,lncRNA,lncRNA
ENSMUSG00000113424,Gm48161,Gm48161,lncRNA,lncRNA
ENSMUSG00000113425,Gm48653,Gm48653,lncRNA,lncRNA
ENSMUSG00000113427,Gm46378,Gm46378,lncRNA,lncRNA
ENSMUSG00000113429,Gm20063,Gm20063,lncRNA,lncRNA
ENSMUSG00000113433,Gm47489,Gm47489,lncRNA,lncRNA
ENSMUSG00000113434,3200001D21Rik,3200001D21Rik,lncRNA,lncRNA
ENSMUSG00000113440,Gm46404,Gm46404,lncRNA,lncRNA
ENSMUSG00000113441,Gm40438,Gm40438,lncRNA,lncRNA
ENSMUSG00000113447,Gm48538,Gm48538,lncRNA,lncRNA
ENSMUSG00000113449,Gm48073,Gm48073,lncRNA,lncRNA
ENSMUSG00000113450,Gm49359,Zfp935,protein_coding,protein_coding
ENSMUSG00000113453,Gm30709,Gm30709,lncRNA,lncRNA
ENSMUSG00000113454,Gm47373,Gm47373,lncRNA,lncRNA
ENSMUSG00000113455,Gm48825,Gm48825,lncRNA,lncRNA
ENSMUSG00000113457,Gm47152,Gm47152,lncRNA,lncRNA
ENSMUSG00000113458,Gm33684,Gm33684,lncRNA,lncRNA
ENSMUSG00000113459,Gm30655,Gm30655,lncRNA,lncRNA
ENSMUSG00000113463,4930520P13Rik,4930520P13Rik,lncRNA,lncRNA
ENSMUSG00000113465,Gm40271,Gm40271,lncRNA,lncRNA
ENSMUSG00000113470,4930448F12Rik,4930448F12Rik,lncRNA,lncRNA
ENSMUSG00000113471,Gm48116,Gm48116,lncRNA,lncRNA
ENSMUSG00000113479,Gm47796,Gm47796,lncRNA,lncRNA
ENSMUSG00000113483,Gm47548,Gm47548,lncRNA,lncRNA
ENSMUSG00000113484,Gm47157,Gm47157,lncRNA,lncRNA
ENSMUSG00000113488,Gm47819,Gm47819,lncRNA,lncRNA
ENSMUSG00000113489,Gm16381,Ubl5b,protein_coding,protein_coding
ENSMUSG00000113492,Gm47792,Gm47792,lncRNA,lncRNA
ENSMUSG00000113494,Gm48102,Gm48102,lncRNA,lncRNA
ENSMUSG00000113495,Gm19792,Gm19792,lncRNA,lncRNA
ENSMUSG00000113500,Gm47249,Gm47249,lncRNA,lncRNA
ENSMUSG00000113507,Gm48613,Gm48613,lncRNA,lncRNA
ENSMUSG00000113515,Gm29675,Gm29675,lncRNA,lncRNA
ENSMUSG00000113516,Gm47368,Gm47368,lncRNA,lncRNA
ENSMUSG00000113519,Gm47541,Gm47541,lncRNA,lncRNA
ENSMUSG00000113522,Gm48479,Gm48479,lncRNA,lncRNA
ENSMUSG00000113524,Gm47847,Gm47847,lncRNA,lncRNA
ENSMUSG00000113526,Gm47453,Gm47453,lncRNA,lncRNA
ENSMUSG00000113527,Gm48079,Gm48079,lncRNA,lncRNA
ENSMUSG00000113529,Gm47484,Gm47484,lncRNA,lncRNA
ENSMUSG00000113535,AU015791,AU015791,lncRNA,lncRNA
ENSMUSG00000113537,Gm48807,Gm48807,lncRNA,lncRNA
ENSMUSG00000113538,Gm48665,Gm48665,lncRNA,lncRNA
ENSMUSG00000113539,Gm47684,Gm47684,lncRNA,lncRNA
ENSMUSG00000113543,Gm36264,Gm36264,lncRNA,lncRNA
ENSMUSG00000113544,4833405L11Rik,4833405L11Rik,lncRNA,lncRNA
ENSMUSG00000113548,Gm34047,Gm34047,lncRNA,lncRNA
ENSMUSG00000113550,Gm29687,Gm29687,lncRNA,lncRNA
ENSMUSG00000113553,Gm40932,Gm40932,lncRNA,lncRNA
ENSMUSG00000113558,Gm47841,Tmdd1,protein_coding,protein_coding
ENSMUSG00000113559,Gm40987,Gm40987,lncRNA,lncRNA
ENSMUSG00000113566,Gm40977,Gm40977,lncRNA,lncRNA
ENSMUSG00000113573,AU017674,AU017674,lncRNA,lncRNA
ENSMUSG00000113575,A930023M06Rik,A930023M06Rik,lncRNA,lncRNA
ENSMUSG00000113576,Gm47658,Gm47658,lncRNA,lncRNA
ENSMUSG00000113580,Gm48237,Gm48237,lncRNA,lncRNA
ENSMUSG00000113581,Dio3os,Dio3os,lncRNA,lncRNA
ENSMUSG00000113582,Gm33929,Gm33929,lncRNA,lncRNA
ENSMUSG00000113584,Gm46355,Gm46355,lncRNA,lncRNA
ENSMUSG00000113585,Gm19605,Gm19605,lncRNA,lncRNA
ENSMUSG00000113586,Gm48606,Gm48606,lncRNA,lncRNA
ENSMUSG00000113587,Gm36287,Gm36287,lncRNA,lncRNA
ENSMUSG00000113591,4930447K03Rik,4930447K03Rik,lncRNA,lncRNA
ENSMUSG00000113595,Gm35514,Gm35514,lncRNA,lncRNA
ENSMUSG00000113598,Gm48287,Gm48287,lncRNA,lncRNA
ENSMUSG00000113599,9530014B07Rik,9530014B07Rik,lncRNA,lncRNA
ENSMUSG00000113608,Gm48715,Gm48715,lncRNA,lncRNA
ENSMUSG00000113613,Gm40893,Gm40893,lncRNA,lncRNA
ENSMUSG00000113615,Gm47150,Gm47150,lncRNA,lncRNA
ENSMUSG00000113616,Gm45941,Gm45941,lncRNA,lncRNA
ENSMUSG00000113618,Gm48166,Gm48166,lncRNA,lncRNA
ENSMUSG00000113619,Gm47118,Gm47118,lncRNA,lncRNA
ENSMUSG00000113620,7420701I03Rik,7420701I03Rik,lncRNA,lncRNA
ENSMUSG00000113621,2900060N12Rik,2900060N12Rik,lncRNA,lncRNA
ENSMUSG00000113622,Gm49749,Gm49749,lncRNA,lncRNA
ENSMUSG00000113628,1700020D12Rik,1700020D12Rik,lncRNA,lncRNA
ENSMUSG00000113629,Gm48558,Gm48558,lncRNA,lncRNA
ENSMUSG00000113630,4930404H11Rik,4930404H11Rik,lncRNA,lncRNA
ENSMUSG00000113634,Gm36756,Gm36756,lncRNA,lncRNA
ENSMUSG00000113640,Adat3,Adat3,protein_coding,protein_coding
ENSMUSG00000113644,4930448C13Rik,4930448C13Rik,lncRNA,lncRNA
ENSMUSG00000113645,Gm47076,Gm47076,lncRNA,lncRNA
ENSMUSG00000113647,Gm47210,Gm47210,lncRNA,lncRNA
ENSMUSG00000113652,4930518P08Rik,4930518P08Rik,lncRNA,lncRNA
ENSMUSG00000113654,Gm30893,Gm30893,lncRNA,lncRNA
ENSMUSG00000113666,Gm35725,Gm35725,lncRNA,lncRNA
ENSMUSG00000113669,Gm36723,Gm36723,lncRNA,lncRNA
ENSMUSG00000113671,Gm2233,Gm2233,lncRNA,lncRNA
ENSMUSG00000113673,Gm47486,Gm47486,lncRNA,lncRNA
ENSMUSG00000113679,Gm10432,Gm10432,lncRNA,lncRNA
ENSMUSG00000113680,Gm47405,Gm47405,lncRNA,lncRNA
ENSMUSG00000113683,Gm47123,Gm47123,lncRNA,lncRNA
ENSMUSG00000113689,Gm29676,Gm29676,lncRNA,lncRNA
ENSMUSG00000113694,Gm48747,Gm48747,lncRNA,lncRNA
ENSMUSG00000113696,1700015C15Rik,1700015C15Rik,lncRNA,lncRNA
ENSMUSG00000113699,Gm48823,Gm48823,lncRNA,lncRNA
ENSMUSG00000113702,Gm35558,Gm35558,lncRNA,lncRNA
ENSMUSG00000113707,Gm10457,Gm10457,lncRNA,lncRNA
ENSMUSG00000113710,Gm38577,Gm38577,lncRNA,lncRNA
ENSMUSG00000113716,Gm47518,Gm47518,lncRNA,lncRNA
ENSMUSG00000113717,Gm40658,Gm40658,lncRNA,lncRNA
ENSMUSG00000113722,Snhg10,Snhg10,lncRNA,lncRNA
ENSMUSG00000113726,Gm36099,Gm36099,lncRNA,lncRNA
ENSMUSG00000113727,Gm47781,Gm47781,lncRNA,lncRNA
ENSMUSG00000113730,Gm47805,Gm47805,lncRNA,lncRNA
ENSMUSG00000113733,Gm34785,Gm34785,lncRNA,lncRNA
ENSMUSG00000113734,Gm48539,Gm48539,lncRNA,lncRNA
ENSMUSG00000113735,Gm48607,Gm48607,lncRNA,lncRNA
ENSMUSG00000113737,BB123696,BB123696,lncRNA,lncRNA
ENSMUSG00000113738,Gm40910,Gm40910,lncRNA,lncRNA
ENSMUSG00000113739,Gm48584,Gm48584,lncRNA,lncRNA
ENSMUSG00000113741,Gm48236,Gm48236,lncRNA,lncRNA
ENSMUSG00000113744,Gm47925,Gm47925,lncRNA,lncRNA
ENSMUSG00000113746,Gm48242,Gm48242,lncRNA,lncRNA
ENSMUSG00000113747,1700105G05Rik,1700105G05Rik,lncRNA,lncRNA
ENSMUSG00000113757,Gm47507,Gm47507,lncRNA,lncRNA
ENSMUSG00000113758,Gm47407,Gm47407,lncRNA,lncRNA
ENSMUSG00000113759,Gm47695,Gm47695,lncRNA,lncRNA
ENSMUSG00000113760,Gm48222,Gm48222,lncRNA,lncRNA
ENSMUSG00000113764,Gm48617,Gm48617,lncRNA,lncRNA
ENSMUSG00000113765,Gm47549,Gm47549,lncRNA,lncRNA
ENSMUSG00000113769,5033406O09Rik,5033406O09Rik,lncRNA,lncRNA
ENSMUSG00000113770,1700019C18Rik,1700019C18Rik,lncRNA,lncRNA
ENSMUSG00000113771,Gm36529,Gm36529,lncRNA,lncRNA
ENSMUSG00000113772,Gm47448,Gm47448,lncRNA,lncRNA
ENSMUSG00000113774,Gm36236,Gm36236,lncRNA,lncRNA
ENSMUSG00000113775,Gm48027,Gm48027,lncRNA,lncRNA
ENSMUSG00000113779,Gm33785,Gm33785,lncRNA,lncRNA
ENSMUSG00000113780,Gm33195,Gm33195,lncRNA,lncRNA
ENSMUSG00000113781,Gm35558,Gm35558,lncRNA,lncRNA
ENSMUSG00000113784,Gm46400,Gm46400,lncRNA,lncRNA
ENSMUSG00000113788,Gm47904,Gm47904,lncRNA,lncRNA
