Gene_Ensembl_ID,2020_Gene_Name,2024_Gene_Name,2020_Gene_Type,2024_Gene_Type
ENSG00000273313,RBAKDN,RBAKDN,lncRNA,lncRNA
ENSG00000273314,AC005229.4,,lncRNA,lncRNA
ENSG00000273319,AC058791.1,,lncRNA,lncRNA
ENSG00000273320,AC007032.1,,lncRNA,lncRNA
ENSG00000273321,AC023983.2,,lncRNA,lncRNA
ENSG00000273325,AL008723.2,,lncRNA,lncRNA
ENSG00000273328,AC099329.2,,lncRNA,lncRNA
ENSG00000273329,AC078846.1,,lncRNA,lncRNA
ENSG00000273333,AL662884.1,,lncRNA,lncRNA
ENSG00000273335,AP005432.2,,lncRNA,lncRNA
ENSG00000273338,AC103591.3,,lncRNA,lncRNA
ENSG00000273341,AC004921.1,,lncRNA,lncRNA
ENSG00000273342,AP000553.3,,lncRNA,lncRNA
ENSG00000273343,AC007663.4,,lncRNA,lncRNA
ENSG00000273344,PAXIP1-AS1,PAXIP1-DT,lncRNA,lncRNA
ENSG00000273348,AC027449.1,,lncRNA,lncRNA
ENSG00000273350,AC004832.5,,lncRNA,lncRNA
ENSG00000273353,AL008718.3,,lncRNA,lncRNA
ENSG00000273355,AP000894.4,,lncRNA,lncRNA
ENSG00000273356,LINC02019,LINC02019,lncRNA,lncRNA
ENSG00000273360,AC022017.1,,lncRNA,lncRNA
ENSG00000273361,AC021016.3,,lncRNA,lncRNA
ENSG00000273362,AP000547.2,,lncRNA,lncRNA
ENSG00000273363,AL353801.3,,lncRNA,lncRNA
ENSG00000273365,AL451074.5,,lncRNA,lncRNA
ENSG00000273367,AL355472.3,,lncRNA,lncRNA
ENSG00000273368,AC006566.1,,lncRNA,lncRNA
ENSG00000273369,AC096586.2,,lncRNA,lncRNA
ENSG00000273370,AC108747.1,,lncRNA,
ENSG00000273372,SFTPD-AS1,SFTPD-AS1,lncRNA,lncRNA
ENSG00000273373,AL355488.1,SLC16A4-AS1,lncRNA,lncRNA
ENSG00000273374,AC069222.1,,lncRNA,lncRNA
ENSG00000273375,AC055764.2,,lncRNA,lncRNA
ENSG00000273381,AL158071.5,,lncRNA,lncRNA
ENSG00000273382,AL356488.3,TMEM167B-DT,lncRNA,lncRNA
ENSG00000273384,AL137796.1,,lncRNA,lncRNA
ENSG00000273387,AC005005.3,,lncRNA,lncRNA
ENSG00000273388,AC005291.2,,lncRNA,lncRNA
ENSG00000273391,AC083880.1,,lncRNA,lncRNA
ENSG00000273394,AC128687.2,,lncRNA,lncRNA
ENSG00000273396,LINC01396,LINC01396,lncRNA,lncRNA
ENSG00000273399,AL159169.3,,lncRNA,lncRNA
ENSG00000273402,AC004908.3,,lncRNA,lncRNA
ENSG00000273403,AC107294.3,,lncRNA,lncRNA
ENSG00000273406,AC245008.1,,lncRNA,lncRNA
ENSG00000273407,AC069294.1,,lncRNA,lncRNA
ENSG00000273409,LINC02712,LINC02712,lncRNA,lncRNA
ENSG00000273413,AL136982.7,,lncRNA,lncRNA
ENSG00000273415,LINC02725,LINC02725,lncRNA,lncRNA
ENSG00000273416,AL732292.2,,lncRNA,lncRNA
ENSG00000273419,AC004877.1,,lncRNA,lncRNA
ENSG00000273420,AC008738.7,,lncRNA,lncRNA
ENSG00000273424,AL008582.1,,lncRNA,lncRNA
ENSG00000273428,AC004832.6,,lncRNA,lncRNA
ENSG00000273437,AC108673.3,,lncRNA,lncRNA
ENSG00000273442,AC006946.3,,lncRNA,lncRNA
ENSG00000273443,AL645608.8,,lncRNA,lncRNA
ENSG00000273445,AC133644.2,,lncRNA,lncRNA
ENSG00000273447,AC004067.1,,lncRNA,lncRNA
ENSG00000273448,AC006480.2,,lncRNA,lncRNA
ENSG00000273449,AC093788.1,,lncRNA,lncRNA
ENSG00000273450,AL139124.1,,lncRNA,lncRNA
ENSG00000273451,AL031666.3,,lncRNA,lncRNA
ENSG00000273454,AC112503.2,,lncRNA,lncRNA
ENSG00000273455,AC072039.2,,lncRNA,lncRNA
ENSG00000273456,AC064836.3,,lncRNA,lncRNA
ENSG00000273461,AC105265.3,,lncRNA,lncRNA
ENSG00000273464,AP000238.1,,lncRNA,lncRNA
ENSG00000273466,AC012510.1,,lncRNA,
ENSG00000273472,AC096733.2,,lncRNA,lncRNA
ENSG00000273473,BX649601.1,,lncRNA,lncRNA
ENSG00000273474,AL157392.4,,lncRNA,lncRNA
ENSG00000273476,AL133215.3,,lncRNA,lncRNA
ENSG00000273481,AL391069.3,,lncRNA,lncRNA
ENSG00000273483,AL354760.1,,lncRNA,lncRNA
ENSG00000273485,AL139339.2,,lncRNA,lncRNA
ENSG00000273486,AC096992.2,,lncRNA,lncRNA
ENSG00000273487,AC104836.1,,lncRNA,lncRNA
ENSG00000273489,AC008264.2,,lncRNA,lncRNA
ENSG00000273492,AP000229.1,APP-DT,lncRNA,lncRNA
ENSG00000273493,AC098479.1,,lncRNA,lncRNA
ENSG00000273496,AC011841.1,,protein_coding,
ENSG00000273507,AL354809.1,,lncRNA,lncRNA
ENSG00000273513,TBC1D3K,TBC1D3K,protein_coding,protein_coding
ENSG00000273514,FOXD4L6,FOXD4L6,protein_coding,protein_coding
ENSG00000273520,SPDYE8P,SPDYE8,protein_coding,protein_coding
ENSG00000273521,AL162274.1,,lncRNA,lncRNA
ENSG00000273523,AL139082.1,,lncRNA,lncRNA
ENSG00000273540,AGBL1,AGBL1,protein_coding,protein_coding
ENSG00000273542,HIST1H4K,H4C12,protein_coding,protein_coding
ENSG00000273550,AL354810.1,,lncRNA,lncRNA
ENSG00000273551,AC120498.8,,lncRNA,lncRNA
ENSG00000273552,AL136439.1,,lncRNA,lncRNA
ENSG00000273553,AC016597.2,,lncRNA,lncRNA
ENSG00000273554,AC136616.1,,protein_coding,protein_coding
ENSG00000273557,AC008781.3,,lncRNA,lncRNA
ENSG00000273558,AL512310.10,,lncRNA,lncRNA
ENSG00000273559,CWC25,CWC25,protein_coding,protein_coding
ENSG00000273565,AL691403.2,,lncRNA,lncRNA
ENSG00000273568,AC131009.3,,lncRNA,lncRNA
ENSG00000273576,AC009283.1,,lncRNA,
ENSG00000273582,AC009093.5,,lncRNA,lncRNA
ENSG00000273584,AC096708.3,,lncRNA,lncRNA
ENSG00000273590,SMIM11B,,protein_coding,
ENSG00000273599,AL731571.1,,lncRNA,lncRNA
ENSG00000273604,EPOP,EPOP,protein_coding,protein_coding
ENSG00000273611,ZNHIT3,ZNHIT3,protein_coding,protein_coding
ENSG00000273618,AL135999.2,,lncRNA,lncRNA
ENSG00000273619,AL121832.2,,lncRNA,lncRNA
ENSG00000273650,AC100793.4,,lncRNA,lncRNA
ENSG00000273659,AC108125.1,,lncRNA,lncRNA
ENSG00000273664,AC010776.3,,lncRNA,lncRNA
ENSG00000273669,AC015819.1,,lncRNA,lncRNA
ENSG00000273674,AC021752.1,,lncRNA,lncRNA
ENSG00000273680,AC009318.2,,lncRNA,lncRNA
ENSG00000273687,AC004223.4,,lncRNA,lncRNA
ENSG00000273691,AC087284.1,,lncRNA,lncRNA
ENSG00000273696,CT45A7,CT45A7,protein_coding,protein_coding
ENSG00000273702,AC091271.1,,lncRNA,lncRNA
ENSG00000273703,HIST1H2BM,H2BC14,protein_coding,protein_coding
ENSG00000273706,LHX1,LHX1,protein_coding,protein_coding
ENSG00000273711,AC005520.5,,lncRNA,lncRNA
ENSG00000273723,AL139089.1,SUGT1-DT,lncRNA,lncRNA
ENSG00000273729,AC007686.3,,lncRNA,lncRNA
ENSG00000273733,AC011472.4,,lncRNA,lncRNA
ENSG00000273747,AC022558.3,,lncRNA,lncRNA
ENSG00000273748,AL592183.1,,protein_coding,protein_coding
ENSG00000273749,CYFIP1,CYFIP1,protein_coding,protein_coding
ENSG00000273756,,GOLGA6L26,,protein_coding
ENSG00000273759,AL117379.1,,lncRNA,lncRNA
ENSG00000273760,AC245041.1,,lncRNA,lncRNA
ENSG00000273765,AC024257.4,,lncRNA,lncRNA
ENSG00000273769,U52112.1,L1CAM-AS1,lncRNA,lncRNA
ENSG00000273771,AC024337.2,,lncRNA,lncRNA
ENSG00000273777,CEACAM20,CEACAM20,protein_coding,protein_coding
ENSG00000273783,AL136040.1,GTF2A1-AS1,lncRNA,lncRNA
ENSG00000273786,AC020658.4,,lncRNA,lncRNA
ENSG00000273792,AC022898.2,,lncRNA,lncRNA
ENSG00000273796,BX322562.1,,lncRNA,lncRNA
ENSG00000273797,AL133445.2,,lncRNA,lncRNA
ENSG00000273802,HIST1H2BG,H2BC8,protein_coding,protein_coding
ENSG00000273805,AC083805.3,,lncRNA,lncRNA
ENSG00000273812,BX640514.2,LINC02970,lncRNA,lncRNA
ENSG00000273816,AC005695.3,,lncRNA,lncRNA
ENSG00000273820,USP27X,USP27X,protein_coding,protein_coding
ENSG00000273821,AL096828.3,,lncRNA,lncRNA
ENSG00000273824,AC008033.3,,lncRNA,lncRNA
ENSG00000273828,AL133227.1,,lncRNA,lncRNA
ENSG00000273837,AC018755.4,,lncRNA,
ENSG00000273838,AL096677.2,,lncRNA,lncRNA
ENSG00000273841,TAF9,TAF9,protein_coding,protein_coding
ENSG00000273853,AC023158.2,,lncRNA,lncRNA
ENSG00000273855,AC020658.5,,lncRNA,lncRNA
ENSG00000273877,AC236972.3,,lncRNA,lncRNA
ENSG00000273888,FRMD6-AS1,,lncRNA,
ENSG00000273890,AC034102.8,,lncRNA,lncRNA
ENSG00000273891,AL731566.2,,lncRNA,lncRNA
ENSG00000273893,AL133520.1,,lncRNA,lncRNA
ENSG00000273899,NOL12,NOL12,protein_coding,protein_coding
ENSG00000273901,AC012313.9,,lncRNA,lncRNA
ENSG00000273906,AC011297.1,,lncRNA,lncRNA
ENSG00000273919,AL450423.1,,lncRNA,lncRNA
ENSG00000273920,AC103858.2,,lncRNA,lncRNA
ENSG00000273923,AC104260.1,,lncRNA,
ENSG00000273925,AC084757.4,,lncRNA,lncRNA
ENSG00000273951,AL031667.3,,lncRNA,lncRNA
ENSG00000273956,AC005632.5,,lncRNA,lncRNA
ENSG00000273958,AC009560.1,,lncRNA,lncRNA
ENSG00000273962,IGKV2-40,IGKV2-40,protein_coding,protein_coding
ENSG00000273965,AC243654.1,,lncRNA,lncRNA
ENSG00000273971,AC009163.6,,lncRNA,lncRNA
ENSG00000273972,AC068722.2,,lncRNA,lncRNA
ENSG00000273973,AC025162.2,,lncRNA,lncRNA
ENSG00000273976,GOLGA6L1,GOLGA6L1,protein_coding,protein_coding
ENSG00000273980,AL592071.1,,lncRNA,lncRNA
ENSG00000273982,AC005746.3,,lncRNA,lncRNA
ENSG00000273983,HIST1H3G,H3C8,protein_coding,protein_coding
ENSG00000273987,AC121761.2,,lncRNA,lncRNA
ENSG00000273989,AC022079.1,,lncRNA,lncRNA
ENSG00000273998,AL049794.1,,lncRNA,lncRNA
ENSG00000274001,AL512506.1,,lncRNA,lncRNA
ENSG00000274002,AL135999.3,,lncRNA,lncRNA
ENSG00000274015,AL136038.5,,lncRNA,lncRNA
ENSG00000274020,LINC01138,LINC01138,lncRNA,lncRNA
ENSG00000274021,AC024909.1,,lncRNA,lncRNA
ENSG00000274023,AL360169.2,,lncRNA,lncRNA
ENSG00000274026,FAM27E3,FAM27E3,lncRNA,lncRNA
ENSG00000274029,AC069209.1,,lncRNA,lncRNA
ENSG00000274031,AC092140.2,,lncRNA,
ENSG00000274038,AC007014.2,,lncRNA,lncRNA
ENSG00000274044,FAM230J,FAM230J,lncRNA,lncRNA
ENSG00000274070,CASTOR2,CASTOR2,protein_coding,protein_coding
ENSG00000274080,AC005089.1,,lncRNA,lncRNA
ENSG00000274090,AL354821.1,,lncRNA,lncRNA
ENSG00000274092,AC106739.1,,lncRNA,lncRNA
ENSG00000274093,AC009032.1,,lncRNA,lncRNA
ENSG00000274102,OR4M2,OR4M2,protein_coding,protein_coding
ENSG00000274104,AC020910.5,,lncRNA,lncRNA
ENSG00000274105,AC084824.3,,lncRNA,lncRNA
ENSG00000274124,AC074029.3,,lncRNA,lncRNA
ENSG00000274128,AC027807.2,,lncRNA,lncRNA
ENSG00000274139,AC090164.2,,lncRNA,lncRNA
ENSG00000274156,AC008121.2,,lncRNA,lncRNA
ENSG00000274159,AL133243.1,,lncRNA,lncRNA
ENSG00000274173,AL035661.1,LINC02967,lncRNA,lncRNA
ENSG00000274175,AC133551.1,,protein_coding,protein_coding
ENSG00000274177,AC004528.2,,lncRNA,lncRNA
ENSG00000274180,NATD1,NATD1,protein_coding,protein_coding
ENSG00000274183,H2AFB1,H2AB1,protein_coding,protein_coding
ENSG00000274184,AC011815.2,,lncRNA,lncRNA
ENSG00000274191,AC026333.4,,lncRNA,lncRNA
ENSG00000274198,AC025521.1,,lncRNA,lncRNA
ENSG00000274204,AL138689.1,,lncRNA,lncRNA
ENSG00000274209,ANTXRL,ANTXRL,protein_coding,protein_coding
ENSG00000274211,SOCS7,SOCS7,protein_coding,protein_coding
ENSG00000274213,AC015912.3,,lncRNA,lncRNA
ENSG00000274215,AC106028.4,,lncRNA,lncRNA
ENSG00000274220,AC009163.7,,lncRNA,lncRNA
ENSG00000274225,AP001065.3,HEPFAL,lncRNA,lncRNA
ENSG00000274226,TBC1D3H,TBC1D3H,protein_coding,protein_coding
ENSG00000274227,AC073575.2,,lncRNA,lncRNA
ENSG00000274238,AC097478.1,,lncRNA,lncRNA
ENSG00000274244,AC243585.1,,lncRNA,lncRNA
ENSG00000274248,AJ011932.1,,lncRNA,lncRNA
ENSG00000274251,AP003419.2,,lncRNA,lncRNA
ENSG00000274252,GGTLC3,GGTLC3,protein_coding,protein_coding
ENSG00000274253,AC138649.1,,lncRNA,lncRNA
ENSG00000274259,SYNGAP1-AS1,SYNGAP1-AS1,lncRNA,lncRNA
ENSG00000274261,AL137078.2,,lncRNA,lncRNA
ENSG00000274265,AC245297.3,,lncRNA,lncRNA
ENSG00000274270,AL137060.3,,lncRNA,lncRNA
ENSG00000274274,GAGE13,GAGE13,protein_coding,protein_coding
ENSG00000274275,AC009831.3,,lncRNA,lncRNA
ENSG00000274276,CBSL,,protein_coding,
ENSG00000274281,AC022929.2,,lncRNA,lncRNA
ENSG00000274286,ADRA2B,ADRA2B,protein_coding,protein_coding
ENSG00000274290,HIST1H2BE,H2BC6,protein_coding,protein_coding
ENSG00000274292,AC084018.2,,lncRNA,lncRNA
ENSG00000274294,AC015660.3,,lncRNA,lncRNA
ENSG00000274297,AC009269.5,,lncRNA,lncRNA
ENSG00000274307,AC023449.2,,lncRNA,
ENSG00000274312,AC015722.2,,lncRNA,lncRNA
ENSG00000274315,AC009318.3,,lncRNA,lncRNA
ENSG00000274317,LINC02334,LINC02334,lncRNA,lncRNA
ENSG00000274331,AL355974.1,,lncRNA,lncRNA
ENSG00000274333,CU633967.1,,lncRNA,lncRNA
ENSG00000274340,AC032011.1,,lncRNA,lncRNA
ENSG00000274341,AC005899.6,,lncRNA,lncRNA
ENSG00000274349,ZNF658,ZNF658,protein_coding,protein_coding
ENSG00000274354,AC105105.3,,lncRNA,lncRNA
ENSG00000274363,AC087742.1,,lncRNA,lncRNA
ENSG00000274364,AL110115.1,,lncRNA,lncRNA
ENSG00000274367,AC004233.3,,lncRNA,lncRNA
ENSG00000274370,AC130371.2,,lncRNA,lncRNA
ENSG00000274372,LINC02804,LINC02804,lncRNA,lncRNA
ENSG00000274373,AC148476.1,,lncRNA,lncRNA
ENSG00000274379,AL121612.1,,lncRNA,lncRNA
ENSG00000274383,AC103691.1,,lncRNA,lncRNA
ENSG00000274386,TMEM269,TMEM269,protein_coding,protein_coding
ENSG00000274387,AC097634.2,,lncRNA,lncRNA
ENSG00000274391,TPTE,TPTE,protein_coding,protein_coding
ENSG00000274400,AC015967.1,,lncRNA,lncRNA
ENSG00000274403,AC090510.2,,lncRNA,lncRNA
ENSG00000274414,AL121772.1,,lncRNA,lncRNA
ENSG00000274415,AC241644.3,,lncRNA,lncRNA
ENSG00000274419,TBC1D3D,TBC1D3D,protein_coding,protein_coding
ENSG00000274421,AL162390.1,,lncRNA,lncRNA
ENSG00000274422,AC245060.5,,lncRNA,lncRNA
ENSG00000274425,AC114271.1,,lncRNA,lncRNA
ENSG00000274427,AC145423.2,,lncRNA,lncRNA
ENSG00000274441,AC008957.2,,lncRNA,lncRNA
ENSG00000274443,C8orf89,C8orf89,protein_coding,protein_coding
ENSG00000274444,AC078909.2,,lncRNA,lncRNA
ENSG00000274447,AC005790.1,,lncRNA,lncRNA
ENSG00000274460,AC092119.2,,lncRNA,lncRNA
ENSG00000274461,AC023282.1,LINC02930,lncRNA,lncRNA
ENSG00000274469,LINC01746,LINC01746,lncRNA,lncRNA
ENSG00000274478,AC009154.2,,lncRNA,lncRNA
ENSG00000274492,AL121768.1,,lncRNA,lncRNA
ENSG00000274501,AL121845.4,,lncRNA,lncRNA
ENSG00000274507,AL121772.2,,lncRNA,lncRNA
ENSG00000274508,AC007336.2,,lncRNA,lncRNA
ENSG00000274512,TBC1D3L,TBC1D3L,protein_coding,protein_coding
ENSG00000274515,AC105020.5,,lncRNA,lncRNA
ENSG00000274523,RCC1L,RCC1L,protein_coding,protein_coding
ENSG00000274528,AC090970.2,,lncRNA,lncRNA
ENSG00000274529,SEBOX,SEBOX,protein_coding,protein_coding
ENSG00000274536,AL034397.3,MIR223HG,lncRNA,lncRNA
ENSG00000274554,AC083806.2,,lncRNA,lncRNA
ENSG00000274559,CU639417.1,,protein_coding,
ENSG00000274560,AC010205.1,,lncRNA,lncRNA
ENSG00000274561,AC005332.3,,lncRNA,lncRNA
ENSG00000274565,AC080038.1,,lncRNA,lncRNA
ENSG00000274570,,SPDYE10,,protein_coding
ENSG00000274576,IGHV2-70,IGHV2-70,protein_coding,protein_coding
ENSG00000274578,AC006249.1,,lncRNA,lncRNA
ENSG00000274588,DGKK,DGKK,protein_coding,protein_coding
ENSG00000274591,AC025031.3,,lncRNA,lncRNA
ENSG00000274598,AC087893.2,,lncRNA,lncRNA
ENSG00000274600,RIMBP3B,RIMBP3B,protein_coding,protein_coding
ENSG00000274605,PCCA-DT,PCCA-DT,lncRNA,lncRNA
ENSG00000274611,TBC1D3,TBC1D3,protein_coding,protein_coding
ENSG00000274618,HIST1H4F,H4C6,protein_coding,protein_coding
ENSG00000274624,AC007671.1,,lncRNA,lncRNA
ENSG00000274629,AC073052.2,,lncRNA,lncRNA
ENSG00000274630,AC125257.2,,lncRNA,lncRNA
ENSG00000274641,HIST1H2BO,H2BC17,protein_coding,protein_coding
ENSG00000274652,AL157817.1,,lncRNA,lncRNA
ENSG00000274653,AC106782.5,,lncRNA,lncRNA
ENSG00000274654,AC022467.1,,lncRNA,lncRNA
ENSG00000274659,LINC02371,LINC02371,lncRNA,lncRNA
ENSG00000274667,AC090517.2,,lncRNA,lncRNA
ENSG00000274670,AC137590.2,,lncRNA,lncRNA
ENSG00000274677,AC040169.3,,lncRNA,lncRNA
ENSG00000274678,AC106886.3,,lncRNA,lncRNA
ENSG00000274682,AC015540.1,,lncRNA,lncRNA
ENSG00000274685,AL360181.4,,lncRNA,lncRNA
ENSG00000274695,AC108704.1,,lncRNA,lncRNA
ENSG00000274698,AC099521.1,,lncRNA,lncRNA
ENSG00000274712,AC005332.4,,lncRNA,
ENSG00000274718,AL136964.1,,lncRNA,lncRNA
ENSG00000274719,AC012653.2,,lncRNA,lncRNA
ENSG00000274723,AC079906.1,,lncRNA,lncRNA
ENSG00000274736,CCL23,CCL23,protein_coding,protein_coding
ENSG00000274737,AC004466.2,,lncRNA,lncRNA
ENSG00000274744,ELOA3D,,protein_coding,
ENSG00000274749,KRTAP7-1,KRTAP7-1,protein_coding,protein_coding
ENSG00000274750,HIST1H3E,H3C6,protein_coding,protein_coding
ENSG00000274751,AC120498.9,,lncRNA,lncRNA
ENSG00000274752,TRBV12-3,TRBV12-3,protein_coding,protein_coding
ENSG00000274758,AC006435.3,,lncRNA,lncRNA
ENSG00000274764,PRAMEF27,PRAMEF27,protein_coding,protein_coding
ENSG00000274765,AC018926.1,,lncRNA,lncRNA
ENSG00000274766,BX072579.2,,lncRNA,lncRNA
ENSG00000274767,AC243829.1,,lncRNA,lncRNA
ENSG00000274776,AC090241.3,,lncRNA,lncRNA
ENSG00000274791,F8A2,,protein_coding,
ENSG00000274792,AC171558.1,,protein_coding,protein_coding
ENSG00000274797,AC008121.3,,lncRNA,lncRNA
ENSG00000274798,AC025166.1,,lncRNA,lncRNA
ENSG00000274808,TBC1D3B,TBC1D3B,protein_coding,protein_coding
ENSG00000274818,AC004825.2,,lncRNA,lncRNA
ENSG00000274825,AL023803.2,,lncRNA,lncRNA
ENSG00000274827,LINC01297,LINC01297,lncRNA,lncRNA
ENSG00000274828,AC068473.5,,lncRNA,lncRNA
ENSG00000274833,AC110285.5,,lncRNA,lncRNA
ENSG00000274834,AC010333.3,,lncRNA,lncRNA
ENSG00000274840,AC132807.2,BALR6,lncRNA,lncRNA
ENSG00000274847,MAFIP,MAFIP,protein_coding,protein_coding
ENSG00000274849,AC023043.4,,lncRNA,lncRNA
ENSG00000274859,AC131238.1,,lncRNA,lncRNA
ENSG00000274863,AL135936.1,,lncRNA,lncRNA
ENSG00000274893,AL136317.2,,lncRNA,lncRNA
ENSG00000274895,AC011700.1,,lncRNA,lncRNA
ENSG00000274897,PANO1,,protein_coding,
ENSG00000274898,AC001226.1,,lncRNA,lncRNA
ENSG00000274902,AC004241.2,,lncRNA,lncRNA
ENSG00000274904,AC093512.1,,lncRNA,lncRNA
ENSG00000274918,AC116447.1,,lncRNA,lncRNA
ENSG00000274922,AL139384.1,,lncRNA,lncRNA
ENSG00000274925,ZKSCAN2-DT,ZKSCAN2-DT,lncRNA,lncRNA
ENSG00000274929,AL157813.1,,lncRNA,lncRNA
ENSG00000274933,TBC1D3I,TBC1D3I,protein_coding,protein_coding
ENSG00000274937,AC090826.2,,lncRNA,lncRNA
ENSG00000274943,AC079684.1,,lncRNA,lncRNA
ENSG00000274954,AC090971.5,,lncRNA,lncRNA
ENSG00000274956,NKAIN3-IT1,,lncRNA,
ENSG00000274964,AC026356.1,,lncRNA,lncRNA
ENSG00000274976,AC087588.2,,lncRNA,lncRNA
ENSG00000274979,AC020656.2,,lncRNA,lncRNA
ENSG00000274987,AC092794.1,,lncRNA,lncRNA
ENSG00000274993,AC254629.1,,lncRNA,lncRNA
ENSG00000274995,AC013564.1,,lncRNA,lncRNA
ENSG00000274996,AC006449.1,,lncRNA,lncRNA
ENSG00000274997,HIST1H2AH,H2AC12,protein_coding,protein_coding
ENSG00000275004,ZNF280B,ZNF280B,protein_coding,protein_coding
ENSG00000275005,AL354950.1,,lncRNA,lncRNA
ENSG00000275016,AC015574.1,,lncRNA,lncRNA
ENSG00000275023,MLLT6,MLLT6,protein_coding,protein_coding
ENSG00000275024,AC005383.1,,lncRNA,lncRNA
ENSG00000275025,AC002401.3,,lncRNA,lncRNA
ENSG00000275034,TP53TG3E,TP53TG3E,protein_coding,protein_coding
ENSG00000275038,AC091980.2,,lncRNA,lncRNA
ENSG00000275040,AC009159.1,,lncRNA,lncRNA
ENSG00000275052,PPP4R3B,PPP4R3B,protein_coding,protein_coding
ENSG00000275055,AC011468.5,,lncRNA,lncRNA
ENSG00000275056,AC020663.3,,lncRNA,lncRNA
ENSG00000275063,AC233755.1,,protein_coding,protein_coding
ENSG00000275066,SYNRG,SYNRG,protein_coding,protein_coding
ENSG00000275074,NUDT18,NUDT18,protein_coding,protein_coding
ENSG00000275088,AC026469.1,,lncRNA,lncRNA
ENSG00000275091,AC022098.4,,lncRNA,lncRNA
ENSG00000275092,AL031710.2,,lncRNA,lncRNA
ENSG00000275097,AC024940.6,,lncRNA,lncRNA
ENSG00000275111,ZNF2,ZNF2,protein_coding,protein_coding
ENSG00000275113,GAGE2E,GAGE2E,protein_coding,protein_coding
ENSG00000275119,AC244131.2,,lncRNA,lncRNA
ENSG00000275120,AC048382.5,ZSCAN2-AS1,lncRNA,lncRNA
ENSG00000275126,HIST1H4L,H4C13,protein_coding,protein_coding
ENSG00000275139,AL133492.1,,lncRNA,lncRNA
ENSG00000275152,CCL16,CCL16,protein_coding,protein_coding
ENSG00000275155,AC027348.1,,lncRNA,lncRNA
ENSG00000275158,TRBV12-5,TRBV12-5,protein_coding,protein_coding
ENSG00000275162,AC005391.1,,lncRNA,lncRNA
ENSG00000275173,AC243571.1,,lncRNA,lncRNA
ENSG00000275178,AC018529.1,,lncRNA,lncRNA
ENSG00000275180,AC048341.2,,lncRNA,lncRNA
ENSG00000275183,LENG9,LENG9,protein_coding,protein_coding
ENSG00000275185,AC130324.3,,lncRNA,lncRNA
ENSG00000275186,AC018445.1,,lncRNA,lncRNA
ENSG00000275191,AC007497.1,,lncRNA,lncRNA
ENSG00000275197,AC092794.2,,lncRNA,lncRNA
ENSG00000275198,AL512791.2,LINC02960,lncRNA,lncRNA
ENSG00000275202,AL161421.1,,lncRNA,lncRNA
ENSG00000275212,LINC02826,LINC02826,lncRNA,lncRNA
ENSG00000275216,AL161431.1,LINC03061,lncRNA,lncRNA
ENSG00000275221,HIST1H2AK,H2AC15,protein_coding,protein_coding
ENSG00000275223,AL121906.2,,lncRNA,lncRNA
ENSG00000275226,LINC00547,LINC00547,lncRNA,lncRNA
ENSG00000275228,AC024257.5,,lncRNA,lncRNA
ENSG00000275232,AC073578.2,,lncRNA,lncRNA
ENSG00000275234,AC010503.4,,lncRNA,lncRNA
ENSG00000275236,AC009120.5,,lncRNA,lncRNA
ENSG00000275239,FAM242F,FAM242F,lncRNA,lncRNA
ENSG00000275243,TRBV16,TRBV16,protein_coding,protein_coding
ENSG00000275248,AL355810.1,,lncRNA,lncRNA
ENSG00000275249,AC171558.3,,protein_coding,protein_coding
ENSG00000275263,AC135048.3,,lncRNA,lncRNA
ENSG00000275265,AC127002.2,,lncRNA,lncRNA
ENSG00000275278,AC012150.2,,lncRNA,lncRNA
ENSG00000275285,AL391095.2,,lncRNA,lncRNA
ENSG00000275286,AC025253.1,,lncRNA,lncRNA
ENSG00000275294,LINC02340,LINC02340,lncRNA,lncRNA
ENSG00000275297,AL162731.1,,lncRNA,lncRNA
ENSG00000275302,CCL4,CCL4,protein_coding,protein_coding
ENSG00000275322,AC103746.1,,lncRNA,lncRNA
ENSG00000275327,AL354950.2,,lncRNA,lncRNA
ENSG00000275329,AL138781.1,,lncRNA,lncRNA
ENSG00000275332,AC103691.2,,lncRNA,lncRNA
ENSG00000275342,PRAG1,PRAG1,protein_coding,protein_coding
ENSG00000275343,AC010999.1,,lncRNA,lncRNA
ENSG00000275345,AC091167.5,,lncRNA,lncRNA
ENSG00000275356,C7orf77,LINC03043,protein_coding,lncRNA
ENSG00000275358,AL080312.2,,lncRNA,lncRNA
ENSG00000275367,AC092111.1,,lncRNA,lncRNA
ENSG00000275371,AC012645.4,,lncRNA,lncRNA
ENSG00000275379,HIST1H3I,H3C11,protein_coding,protein_coding
ENSG00000275383,AC126773.6,,lncRNA,lncRNA
ENSG00000275385,CCL18,CCL18,protein_coding,protein_coding
ENSG00000275389,AC068790.9,,lncRNA,lncRNA
ENSG00000275390,AL353626.1,,lncRNA,lncRNA
ENSG00000275392,AL445493.3,,lncRNA,lncRNA
ENSG00000275393,AC018695.6,,lncRNA,lncRNA
ENSG00000275395,FCGBP,FCGBP,protein_coding,protein_coding
ENSG00000275401,AL391095.3,,lncRNA,lncRNA
ENSG00000275409,AC026367.2,,lncRNA,lncRNA
ENSG00000275410,HNF1B,HNF1B,protein_coding,protein_coding
ENSG00000275413,AC002553.2,,lncRNA,lncRNA
ENSG00000275417,AC068726.1,,lncRNA,lncRNA
ENSG00000275418,AC104971.3,,lncRNA,lncRNA
ENSG00000275426,AC253576.2,,lncRNA,lncRNA
ENSG00000275427,AF067845.2,,lncRNA,lncRNA
